review_id,product_id,user_id,review_title,review_body,review_date,rating,helpful_votes,total_votes
R256438,B005P0KRKS,A2C33BCOGHV8ZG,The Cure,"It is the 11th of May, 2011. My doctor has just informed me that my Jimmies are terminally rustled.<br /><br />I had no idea how to react. Would any reaction I had be legitimate? Or would it be tainted by the state of my Jimmies?<br /><br />I've been living with RJS (Rustled Jimmy Syndrome) for almost a year now. I've tried more ""cures"" than would intimidate even a cancer patient. At first I tried wearing a three-wolf shirt. It helped with my self-esteem, but it didn't do anything about my Jimmies. I even tried buying a $2,000 HDMI cable, hoping the multidimensional X-Rays that would be exuding from my television would be enough to unrustle my Jimmies on a molecular level. That was $2,000 wasted.<br /><br />I had no hope. That is, until I found Gorilla Munch. The primary ingredient in Gorilla Munch, Love(tm), provided high enough levels of necessary nutrients to unrustle even my Jimmies! After consulting my doctor, I've received the news that the rustling in my Jimmies is in regression, and I should expect to have completely unrustled Jimmies by August 2012.<br /><br />I cannot thank this cereal enough for what it's done for me.",03-03-2024,*****,72,72
R454830,B002AQP5IE,A2VY6PIZHB12QK,AWFUL!  there's better out there....,"My family has celiac disease and we were thrilled when a major company came out with a gluten-free version of their cakes.  However, Betty Crocker's GF chocolate cake was not very good.  The best gluten-free chocolate cake we've ever tried is the Gluten-Free Pantry's Decadent Chocolate Cake Mix.  No comparison.  Betty Crocker's had an ""off"" taste and nobody would finish it.  I can serve the Gluten-Free Pantry's cake to everyone and nobody suspects it's gluten-free.  Very disappointed in Betty Crocker.",03-03-2024,*,15,22
R461379,B0000DG5CD,A19GVWL6CP1SFW,Very poor customer care,The 3 packs of cocoa I had ordered were packed so sloppy that one of the cocoa packs broke during transit.  Needless to say the mess it created in my kitchen when I opened the box.  I sent American Spice 2 emails and complained about the broken package.  Obviously American Spice does not have time for their customers; they never bothered to acknowledge receipt of my emails.  This was my first and my last time doing business with American Spice.,03-03-2024,*,15,17
R209882,B0000D9N8O,A2QN6BR8CADIBB,need to tell people the ingredients,Most of the cheese was awesome- however they should warn people that there is goat and sheep milk cheese incldued...,03-03-2024,***,2,22
R61363,B002AUBWA0,A21MC4UZDP0JON,I got rocks pebbles from these boxes of black beans,The quality of the box content is crappy.  I don't know if they are doing this on purpose or not but I found a few rock pebbles in the boxes together with the beans.  I'm not talking about 1 or 2 but quite a few and these pebbles are similiar to the size of the beans so just becareful to wash them and look at the beans carefully before cooking them.,03 Mar 2024,**,6,13
R283905,B00455GM9E,A1G25CG7UWQ3XO,Beware - contains sucralose,"They advertise that they contain 'no aspartame in diet flavors' and boldly state 'no high fructose corn syrup', but the regular flavors contain sucralose artificial sweetners making it taste awful. No disclaimer on the front of the bottle. How can they legally NOT call it DIET if it has artificial sweetners? Anyway, unless you like and can drink diet drinks you will not like 'regular' flavors either.",2024-03-03,*,11,29
R120200,B0038B3AAK,A1UAQLQA01ABZ8,Not Gluten Free??!,"I wanted to try this product, especially since the advertising said it was gluten free. Upon tracking down the manufacturers site and looking at the nutritional information for multiple products, I see that they are made with WHEATGRASS and BARLEY. I am sure they are a great product for those who do not have gluten issues! But I for one am glad i did some research before buying...",2024-03-03,*,5,16
R299500,B00142BX68,ATZ318UY72KZ0,Really works for hayfever (allergies)...,Was told by a friend to try Nettle tea for allergies. Brought it & it works great & quickly. Long time allergy suffer who loves Nettle tea. I'm able to use it & stopped all the other medications....,03-03-2024,*****,16,17
R420403,B008JKSJJ2,AN11XFDR3CZ6F,Kind Plus Cranberry & Almond Bars,These bars are delicious.  Not heavy on the stomach with just enough sweetness to satisfy.,2024-03-04,*****,11,12
R155452,B000GAT6NG,A3KUC5K5VSJNU9,"I wouldn't cook with it, but it may have medicinal applications","I do not understand the people who say that they cook with this product. It has a strong coconut flavor and aroma that would only be good for deserts, if you want that. I tried it in split pea soup that has a pretty strong aroma of its own, and found it quite unworkable.  Also, coconut ""oil"" is one of the most saturated fats in nature, so I'd rather just use butter for most things since it is not nearly as saturated.  Yes, it may not contain trans fat, but that's about all that you can say for it.<br /><br />You cannot ""eat it out of the jar"" as someone avered because it is so saturated at outside air temperatures that it is rock-hard. It may possibly work for psoriasis or as a hand cream, but remember that your body will smell strongly like coconut if you use it as a salve.  I'm pretty skeptical right now, but I have two jars so I am trying some non-culinary things to use it up.",2024-03-04,***,3,20
R7679,B001E5DZTS,A17EB15PSAYT6Y,Goats milk,"This is the best stuff going for a child that is unable to drink formula or soy milk. I used it for my son when he was a baby. I started him on it when he was about 3 months old, because of allergies and his doctor said to leave him on the soy milk even though it was causing him much discomfort. I couldn't just let my son suffer and took it upon myself to put him on goats milk and ended up with a healthy kid and a doctor who was also a convert!",04 Mar 2024,*****,12,12
R292218,B000VK08OC,A2H0FAOM2XPU8F,Very Impressed!,"I was at wits end with my chronic gastritis.  I had been to several doctor's and had an endoscopy to find I had h. pylori and gastritis.  The specialist put me on PPI's (proton pump inhibitors) which made me feel worse.  They also put me on several antibiotics which made me sick and caused my candida to get out of control.  After second dose of antibiotics I felt a little better but then back again.  Doctor suggested another endoscopy which I refused and decided to go online and see what I could do naturally.  I found Manuka honey which was over $100 a bottle and decided to look it up on Amazon as I have bought several items  here that retailed well over $100 and found them here for a fraction of the price.  I came across Wedderspoon Manuka honey and read alot of the reviews.  While waiting for my honey to arrive I got 2nd degree burns on my arm and chest from boiling soup.  I thought, gee, let's try the honey on the burns too since many of the reviews said it was great for burns.  I must say my burns are healing beautifully from this honey and much better than any of the other ointments I was using.  My stomach is gradually getting better and I dont have that sick gnawing feeling in the pit of my stomach.  I contacted the Wedderspoon company and was told that it can take a few months to rid myself of the h. pylori but even the antibiotics can take that long yet cause other problems.  I just ordered my second jar and love the taste.  I actually cannot wait to eat it.  My mom also was suffering from allergies and took a teaspoonful a day and saw quick results.<br /><br />I am hoping this is the answer to my digestive problems.  It has been a long hard road to find something that will actually cure this.  I am optimistic that Manuka honey is my answer.  I have to say alot of the reviews I read helped me make the decision to buy this great product and I hope to leave another review when I am totally healed.<br /><br />One last note..........I was very impressed with the fast delivery and packaging was great.  I know some left bad reviews due to poor packaging but I am sure the company saw this and made some changes as both my jars were in perfect condition and arrived quickly and safely.",2024/03/04,*****,19,19
